,client_id,age,total
4115,c_3022,37,100
4116,c_3022,38,13
4117,c_3023,51,7
4118,c_3023,52,1
4119,c_3024,28,2
4120,c_3025,34,61
4121,c_3025,35,31
4122,c_3026,53,3
4123,c_3027,22,5
4124,c_3027,23,8
4125,c_3028,42,121
4126,c_3028,43,27
4127,c_3029,44,77
4128,c_3029,45,22
4129,c_303,29,9
4130,c_3030,32,145
4131,c_3030,33,26
4132,c_3031,47,66
4133,c_3031,48,16
4134,c_3032,35,94
4135,c_3032,36,15
4136,c_3033,26,20
4137,c_3034,40,27
4138,c_3035,57,61
4139,c_3035,58,12
4140,c_3036,59,10
4141,c_3036,60,6
4142,c_3037,72,69
4143,c_3037,73,6
4144,c_3038,20,2
4145,c_3039,58,15
4146,c_304,33,59
4147,c_304,34,3
4148,c_3040,49,11
4149,c_3041,25,8
4150,c_3041,26,4
4151,c_3042,61,17
4152,c_3042,62,3
4153,c_3043,54,10
4154,c_3043,55,4
4155,c_3044,38,22
4156,c_3044,39,10
4157,c_3045,24,11
4158,c_3045,25,6
4159,c_3046,63,29
4160,c_3046,64,1
4161,c_3047,52,20
4162,c_3047,53,1
4163,c_3048,78,30
4164,c_3048,79,8
4165,c_3049,53,19
4166,c_3049,54,4
4167,c_305,25,2
4168,c_3050,34,27
4169,c_3050,35,9
4170,c_3051,40,8
4171,c_3051,41,1
4172,c_3052,53,18
4173,c_3052,54,5
4174,c_3053,28,10
4175,c_3053,29,3
4176,c_3054,36,22
4177,c_3054,37,18
4178,c_3055,28,20
4179,c_3055,29,8
4180,c_3056,54,1
4181,c_3056,55,1
4182,c_3057,21,11
4183,c_3057,22,3
4184,c_3058,63,2
4185,c_3059,58,7
4186,c_3059,59,5
4187,c_306,34,25
4188,c_3060,50,31
4189,c_3060,51,8
4190,c_3061,73,45
4191,c_3061,74,10
4192,c_3062,29,5
4193,c_3062,30,5
4194,c_3063,29,6
4195,c_3063,30,1
4196,c_3064,65,26
4197,c_3064,66,5
4198,c_3065,44,26
4199,c_3065,45,5
4200,c_3066,31,21
4201,c_3067,27,4
4202,c_3067,28,3
4203,c_3068,31,28
4204,c_3068,32,2
4205,c_3069,64,11
4206,c_3069,65,9
4207,c_307,70,11
4208,c_307,71,1
4209,c_3070,36,61
4210,c_3070,37,8
4211,c_3071,42,33
4212,c_3071,43,2
4213,c_3072,31,100
4214,c_3072,32,19
4215,c_3073,45,16
4216,c_3074,21,22
4217,c_3074,22,3
4218,c_3075,45,92
4219,c_3075,46,18
4220,c_3076,30,23
4221,c_3076,31,4
4222,c_3077,43,18
4223,c_3078,87,33
4224,c_3078,88,6
4225,c_3079,64,18
4226,c_3079,65,8
4227,c_308,17,11
4228,c_308,18,9
4229,c_3080,20,9
4230,c_3081,17,5
4231,c_3081,18,1
4232,c_3082,51,48
4233,c_3082,52,21
4234,c_3083,80,32
4235,c_3083,81,16
4236,c_3084,77,17
4237,c_3084,78,7
4238,c_3085,41,71
4239,c_3085,42,26
4240,c_3086,38,24
4241,c_3087,39,87
4242,c_3087,40,26
4243,c_3088,20,22
4244,c_3088,21,5
4245,c_3089,17,8
4246,c_309,64,58
4247,c_309,65,7
4248,c_3090,47,123
4249,c_3090,48,21
4250,c_3091,44,62
4251,c_3091,45,18
4252,c_3092,38,40
4253,c_3092,39,12
4254,c_3093,31,20
4255,c_3093,32,5
4256,c_3094,24,4
4257,c_3095,40,18
4258,c_3095,41,1
4259,c_3096,75,8
4260,c_3097,81,10
4261,c_3098,42,75
4262,c_3098,43,12
4263,c_3099,22,2
4264,c_3099,23,4
4265,c_31,35,9
4266,c_31,36,4
4267,c_310,40,16
4268,c_310,41,9
4269,c_3100,47,26
4270,c_3101,72,40
4271,c_3101,73,8
4272,c_3102,57,29
4273,c_3102,58,4
4274,c_3103,40,9
4275,c_3104,36,85
4276,c_3104,37,14
4277,c_3105,33,53
4278,c_3105,34,9
4279,c_3106,59,28
4280,c_3106,60,2
4281,c_3107,35,52
4282,c_3107,36,3
4283,c_3108,65,7
4284,c_3108,66,2
4285,c_3109,19,20
4286,c_3109,20,1
4287,c_311,68,32
4288,c_311,69,5
4289,c_3110,44,34
4290,c_3111,40,42
4291,c_3111,41,13
4292,c_3112,53,19
4293,c_3113,57,49
4294,c_3113,58,12
4295,c_3114,51,4
4296,c_3115,24,4
4297,c_3116,48,36
4298,c_3116,49,10
4299,c_3117,49,47
4300,c_3117,50,2
4301,c_3118,21,13
4302,c_3118,22,3
4303,c_3119,20,4
4304,c_3119,21,6
4305,c_312,21,5
4306,c_312,22,3
4307,c_3120,55,31
4308,c_3120,56,7
4309,c_3121,22,11
4310,c_3121,23,1
4311,c_3122,29,15
4312,c_3122,30,1
4313,c_3123,23,8
4314,c_3123,24,3
4315,c_3124,38,103
4316,c_3124,39,21
4317,c_3125,31,48
4318,c_3125,32,3
4319,c_3126,35,25
4320,c_3126,36,3
4321,c_3127,46,3
4322,c_3127,47,7
4323,c_3128,52,48
4324,c_3128,53,1
4325,c_3129,39,35
4326,c_3129,40,5
4327,c_313,34,16
4328,c_3130,44,32
4329,c_3130,45,4
4330,c_3131,75,43
4331,c_3131,76,10
4332,c_3132,23,13
4333,c_3132,24,3
4334,c_3133,49,45
4335,c_3133,50,10
4336,c_3134,19,9
4337,c_3134,20,6
4338,c_3135,38,65
4339,c_3135,39,13
4340,c_3136,37,12
4341,c_3137,32,27
4342,c_3137,33,4
4343,c_3138,54,29
4344,c_3138,55,10
4345,c_3139,26,7
4346,c_314,80,12
4347,c_3140,19,10
4348,c_3140,20,2
4349,c_3141,35,30
4350,c_3141,36,7
4351,c_3142,17,9
4352,c_3142,18,5
4353,c_3143,53,26
4354,c_3143,54,7
4355,c_3144,52,53
4356,c_3144,53,11
4357,c_3145,26,14
4358,c_3145,27,3
4359,c_3146,57,50
4360,c_3146,58,13
4361,c_3147,44,21
4362,c_3147,45,4
4363,c_3148,28,13
4364,c_3149,44,33
4365,c_315,50,58
4366,c_315,51,7
4367,c_3150,51,26
4368,c_3150,52,5
4369,c_3151,23,11
4370,c_3152,49,91
4371,c_3152,50,22
4372,c_3153,40,43
4373,c_3153,41,16
4374,c_3154,39,21
4375,c_3154,40,2
4376,c_3155,25,7
4377,c_3155,26,3
4378,c_3156,43,75
4379,c_3156,44,18
4380,c_3157,84,18
4381,c_3157,85,6
4382,c_3158,23,20
4383,c_3158,24,3
4384,c_3159,50,2
4385,c_3159,51,2
4386,c_316,55,31
4387,c_316,56,4
4388,c_3160,39,5
4389,c_3161,31,10
4390,c_3161,32,4
4391,c_3162,58,38
4392,c_3162,59,2
4393,c_3163,49,76
4394,c_3163,50,16
4395,c_3164,43,18
4396,c_3165,26,15
4397,c_3165,27,2
4398,c_3166,49,66
4399,c_3166,50,20
4400,c_3167,56,23
4401,c_3167,57,4
4402,c_3168,57,15
4403,c_3168,58,3
4404,c_3169,42,14
4405,c_317,23,13
4406,c_3170,51,44
4407,c_3170,52,9
4408,c_3171,31,38
4409,c_3171,32,3
4410,c_3172,43,45
4411,c_3172,44,16
4412,c_3173,74,2
4413,c_3173,75,1
4414,c_3174,20,3
4415,c_3175,49,33
4416,c_3175,50,2
4417,c_3176,28,23
4418,c_3176,29,1
4419,c_3177,43,29
4420,c_3177,44,15
4421,c_3178,28,19
4422,c_3179,27,9
4423,c_318,71,8
4424,c_318,72,3
4425,c_3180,64,9
4426,c_3180,65,5
4427,c_3181,25,18
4428,c_3181,26,3
4429,c_3182,17,10
4430,c_3183,37,73
4431,c_3183,38,7
4432,c_3184,57,20
4433,c_3184,58,3
4434,c_3185,17,9
4435,c_3185,18,1
4436,c_3186,23,4
4437,c_3186,24,2
4438,c_3187,25,7
4439,c_3188,40,110
4440,c_3188,41,11
4441,c_3189,54,31
4442,c_3189,55,1
4443,c_319,49,32
4444,c_319,50,17
4445,c_3190,34,9
4446,c_3190,35,3
4447,c_3191,37,38
4448,c_3191,38,1
4449,c_3192,29,10
4450,c_3192,30,1
4451,c_3193,43,22
4452,c_3193,44,12
4453,c_3194,47,41
4454,c_3195,17,17
4455,c_3195,18,13
4456,c_3196,63,30
4457,c_3196,64,3
4458,c_3197,71,3
4459,c_3197,72,2
4460,c_3198,17,18
4461,c_3199,78,44
4462,c_3199,79,9
4463,c_32,34,118
4464,c_32,35,27
4465,c_320,68,26
4466,c_320,69,1
4467,c_3200,33,19
4468,c_3200,34,2
4469,c_3201,34,70
4470,c_3201,35,16
4471,c_3202,67,69
4472,c_3202,68,5
4473,c_3203,56,23
4474,c_3203,57,8
4475,c_3204,20,8
4476,c_3204,21,6
4477,c_3205,26,5
4478,c_3205,27,3
4479,c_3206,62,15
4480,c_3206,63,11
4481,c_3207,73,5
4482,c_3208,66,16
4483,c_3208,67,8
4484,c_3209,39,38
4485,c_3209,40,13
4486,c_321,48,100
4487,c_321,49,17
4488,c_3210,38,31
4489,c_3210,39,5
4490,c_3211,30,45
4491,c_3211,31,4
4492,c_3212,66,18
4493,c_3212,67,6
4494,c_3213,18,13
4495,c_3213,19,3
4496,c_3214,22,6
4497,c_3214,23,2
4498,c_3215,17,30
4499,c_3215,18,2
4500,c_3216,62,25
4501,c_3216,63,8
4502,c_3217,51,14
4503,c_3217,52,1
4504,c_3218,91,2
4505,c_3218,92,1
4506,c_3219,48,111
4507,c_3219,49,16
4508,c_322,40,4
4509,c_322,41,2
4510,c_3220,42,19
4511,c_3221,50,35
4512,c_3221,51,2
4513,c_3222,52,5
4514,c_3223,50,10
4515,c_3223,51,5
4516,c_3224,26,16
4517,c_3224,27,5
4518,c_3225,27,17
4519,c_3226,23,15
4520,c_3226,24,6
4521,c_3227,22,9
4522,c_3227,23,1
4523,c_3228,43,9
4524,c_3229,57,9
4525,c_323,82,18
4526,c_323,83,3
4527,c_3230,17,1
4528,c_3230,18,5
4529,c_3231,22,22
4530,c_3231,23,5
4531,c_3232,50,36
4532,c_3232,51,3
4533,c_3233,55,23
4534,c_3233,56,2
4535,c_3234,43,62
4536,c_3234,44,22
4537,c_3235,50,51
4538,c_3235,51,11
4539,c_3236,54,50
4540,c_3236,55,9
4541,c_3237,54,26
4542,c_3237,55,5
4543,c_3238,26,8
4544,c_3239,37,74
4545,c_3239,38,7
4546,c_324,58,3
4547,c_3240,72,34
4548,c_3240,73,7
4549,c_3241,17,15
4550,c_3242,67,7
4551,c_3243,18,14
4552,c_3243,19,4
4553,c_3244,47,47
4554,c_3244,48,5
4555,c_3245,27,29
4556,c_3245,28,4
4557,c_3246,52,10
4558,c_3246,53,2
4559,c_3247,48,38
4560,c_3247,49,23
4561,c_3248,51,10
4562,c_3248,52,2
4563,c_3249,39,52
4564,c_3249,40,4
4565,c_325,45,29
4566,c_325,46,2
4567,c_3250,41,86
4568,c_3250,42,15
4569,c_3251,19,16
4570,c_3252,69,13
4571,c_3252,70,1
4572,c_3253,62,51
4573,c_3253,63,15
4574,c_3254,46,13
4575,c_3254,47,4
4576,c_3255,24,21
4577,c_3255,25,2
4578,c_3256,17,13
4579,c_3257,51,20
4580,c_3257,52,5
4581,c_3258,25,14
4582,c_3258,26,1
4583,c_3259,59,22
4584,c_326,35,61
4585,c_326,36,12
4586,c_3260,74,9
4587,c_3261,63,5
4588,c_3262,17,9
4589,c_3262,18,2
4590,c_3263,36,154
4591,c_3263,37,34
4592,c_3264,44,59
4593,c_3264,45,14
4594,c_3265,38,15
4595,c_3265,39,10
4596,c_3266,71,7
4597,c_3266,72,3
4598,c_3267,23,11
4599,c_3267,24,5
4600,c_3268,58,18
4601,c_3268,59,9
4602,c_3269,29,15
4603,c_3269,30,2
4604,c_327,35,48
4605,c_327,36,6
4606,c_3270,41,90
4607,c_3270,42,20
4608,c_3271,71,6
4609,c_3271,72,4
4610,c_3272,22,9
4611,c_3273,53,11
4612,c_3273,54,4
4613,c_3274,49,103
4614,c_3274,50,29
4615,c_3275,63,18
4616,c_3275,64,1
4617,c_3276,39,49
4618,c_3277,59,22
4619,c_3277,60,16
4620,c_3278,37,7
4621,c_3278,38,16
4622,c_3279,46,57
4623,c_3279,47,7
4624,c_328,41,12
4625,c_328,42,2
4626,c_3280,26,23
4627,c_3280,27,4
4628,c_3281,48,25
4629,c_3281,49,5
4630,c_3282,55,14
4631,c_3282,56,1
4632,c_3283,64,7
4633,c_3284,69,14
4634,c_3284,70,3
4635,c_3285,32,97
4636,c_3285,33,20
4637,c_3286,40,55
4638,c_3286,41,4
4639,c_3287,40,35
4640,c_3287,41,16
4641,c_3288,39,43
4642,c_3288,40,8
4643,c_3289,67,28
4644,c_3289,68,17
4645,c_329,54,14
4646,c_329,55,11
4647,c_3290,24,19
4648,c_3290,25,4
4649,c_3291,26,41
4650,c_3291,27,2
4651,c_3292,57,2
4652,c_3293,46,27
4653,c_3294,51,38
4654,c_3294,52,7
4655,c_3295,17,17
4656,c_3295,18,9
4657,c_3296,65,27
4658,c_3296,66,3
4659,c_3297,46,65
4660,c_3297,47,19
4661,c_3298,63,23
4662,c_3298,64,9
4663,c_3299,22,4
4664,c_33,39,48
4665,c_33,40,12
4666,c_330,68,47
4667,c_330,69,13
4668,c_3300,37,90
4669,c_3300,38,12
4670,c_3301,31,104
4671,c_3301,32,37
4672,c_3302,69,11
4673,c_3302,70,2
4674,c_3303,48,11
4675,c_3303,49,7
4676,c_3304,32,50
4677,c_3304,33,5
4678,c_3305,35,64
4679,c_3305,36,9
4680,c_3306,29,6
4681,c_3306,30,3
4682,c_3307,69,7
4683,c_3307,70,3
4684,c_3308,30,3
4685,c_3309,52,13
4686,c_3309,53,4
4687,c_331,43,14
4688,c_331,44,8
4689,c_3310,75,13
4690,c_3310,76,5
4691,c_3311,21,13
4692,c_3311,22,1
4693,c_3312,81,8
4694,c_3312,82,6
4695,c_3313,21,18
4696,c_3313,22,4
4697,c_3314,56,32
4698,c_3314,57,2
4699,c_3315,49,14
4700,c_3315,50,1
4701,c_3316,55,10
4702,c_3317,49,87
4703,c_3317,50,8
4704,c_3318,25,3
4705,c_3318,26,1
4706,c_3319,73,7
4707,c_3319,74,1
4708,c_332,48,111
4709,c_332,49,36
4710,c_3320,45,52
4711,c_3320,46,8
4712,c_3321,33,35
4713,c_3321,34,6
4714,c_3322,21,17
4715,c_3322,22,3
4716,c_3323,55,35
4717,c_3323,56,8
4718,c_3324,60,8
4719,c_3324,61,5
4720,c_3325,35,77
4721,c_3325,36,13
4722,c_3326,22,16
4723,c_3326,23,6
4724,c_3327,45,2
4725,c_3328,43,23
4726,c_3328,44,8
4727,c_3329,17,17
4728,c_3329,18,3
4729,c_333,66,2
4730,c_3330,65,14
4731,c_3330,66,5
4732,c_3331,36,90
4733,c_3331,37,17
4734,c_3332,70,9
4735,c_3333,43,55
4736,c_3333,44,4
4737,c_3334,42,55
4738,c_3334,43,10
4739,c_3335,64,20
4740,c_3335,65,3
4741,c_3336,50,20
4742,c_3336,51,5
4743,c_3337,72,18
4744,c_3337,73,1
4745,c_3338,17,21
4746,c_3338,18,3
4747,c_3339,20,20
4748,c_3339,21,1
4749,c_334,22,9
4750,c_334,23,2
4751,c_3340,70,3
4752,c_3340,71,1
4753,c_3341,51,27
4754,c_3341,52,3
4755,c_3342,64,1
4756,c_3342,65,5
4757,c_3343,22,16
4758,c_3343,23,6
4759,c_3344,39,40
4760,c_3344,40,14
4761,c_3345,21,15
4762,c_3345,22,2
4763,c_3346,38,36
4764,c_3346,39,12
4765,c_3347,30,127
4766,c_3347,31,22
4767,c_3348,63,42
4768,c_3348,64,21
4769,c_3349,80,13
4770,c_335,59,3
4771,c_335,60,1
4772,c_3350,55,10
4773,c_3350,56,8
4774,c_3351,44,42
4775,c_3351,45,10
4776,c_3352,54,8
4777,c_3353,30,17
4778,c_3353,31,19
4779,c_3354,33,17
4780,c_3354,34,7
4781,c_3355,17,10
4782,c_3355,18,2
4783,c_3356,22,24
4784,c_3357,49,104
4785,c_3357,50,15
4786,c_3358,47,83
4787,c_3358,48,12
4788,c_3359,26,2
4789,c_3359,27,1
4790,c_336,66,63
4791,c_336,67,17
4792,c_3360,38,23
4793,c_3360,39,1
4794,c_3361,48,37
4795,c_3361,49,15
4796,c_3362,39,45
4797,c_3362,40,4
4798,c_3363,46,25
4799,c_3363,47,8
4800,c_3364,69,49
4801,c_3364,70,5
4802,c_3365,77,14
4803,c_3365,78,2
4804,c_3366,83,43
4805,c_3366,84,11
4806,c_3367,65,19
4807,c_3368,20,12
4808,c_3369,56,5
4809,c_3369,57,1
4810,c_337,54,3
4811,c_337,55,1
4812,c_3370,19,4
4813,c_3370,20,2
4814,c_3371,76,51
4815,c_3371,77,8
4816,c_3372,34,38
4817,c_3372,35,7
4818,c_3373,82,19
4819,c_3373,83,7
4820,c_3374,38,47
4821,c_3374,39,7
4822,c_3375,72,18
4823,c_3375,73,1
4824,c_3376,39,22
4825,c_3376,40,5
4826,c_3377,40,33
4827,c_3377,41,8
4828,c_3378,49,88
4829,c_3378,50,6
4830,c_3379,19,10
4831,c_3379,20,3
4832,c_338,76,24
4833,c_338,77,9
4834,c_3380,52,4
4835,c_3381,69,4
4836,c_3382,63,36
4837,c_3382,64,3
4838,c_3383,17,4
4839,c_3384,48,118
4840,c_3384,49,21
4841,c_3385,85,16
4842,c_3385,86,2
4843,c_3386,35,5
4844,c_3387,68,19
4845,c_3387,69,6
4846,c_3388,32,13
4847,c_3389,52,25
4848,c_3389,53,6
4849,c_339,41,30
4850,c_339,42,9
4851,c_3390,27,1
4852,c_3390,28,2
4853,c_3391,31,67
4854,c_3391,32,27
4855,c_3392,53,2
4856,c_3393,65,28
4857,c_3393,66,1
4858,c_3394,43,49
4859,c_3394,44,5
4860,c_3395,44,89
4861,c_3395,45,17
4862,c_3396,46,1
4863,c_3396,47,6
4864,c_3397,38,106
4865,c_3397,39,12
4866,c_3398,32,36
4867,c_3398,33,20
4868,c_3399,61,9
4869,c_34,67,17
4870,c_34,68,3
4871,c_340,17,13
4872,c_340,18,4
4873,c_3400,56,44
4874,c_3400,57,9
4875,c_3401,48,62
4876,c_3401,49,7
4877,c_3402,17,6
4878,c_3402,18,1
4879,c_3403,41,34
4880,c_3403,42,5
4881,c_3404,32,22
4882,c_3404,33,6
4883,c_3405,52,37
4884,c_3405,53,8
4885,c_3406,20,10
4886,c_3407,21,11
4887,c_3408,72,40
4888,c_3408,73,10
4889,c_3409,22,23
4890,c_3409,23,3
4891,c_341,48,65
4892,c_341,49,6
4893,c_3410,25,14
4894,c_3410,26,2
4895,c_3411,22,10
4896,c_3411,23,2
4897,c_3412,18,4
4898,c_3413,28,1
4899,c_3413,29,1
4900,c_3414,21,10
4901,c_3414,22,5
4902,c_3415,41,19
4903,c_3415,42,9
4904,c_3416,40,61
4905,c_3416,41,11
4906,c_3417,83,2
4907,c_3417,84,6
4908,c_3418,53,21
4909,c_3418,54,4
4910,c_3419,46,38
4911,c_3419,47,6
4912,c_342,58,40
4913,c_342,59,5
4914,c_3420,42,19
4915,c_3421,17,16
4916,c_3421,18,4
4917,c_3422,32,37
4918,c_3422,33,16
4919,c_3423,27,16
4920,c_3424,18,2
4921,c_3424,19,4
4922,c_3425,17,8
4923,c_3426,41,8
4924,c_3426,42,5
4925,c_3427,24,16
4926,c_3427,25,4
4927,c_3428,46,28
4928,c_3428,47,5
4929,c_3429,20,18
4930,c_343,39,31
4931,c_343,40,7
4932,c_3430,48,127
4933,c_3430,49,16
4934,c_3431,66,54
4935,c_3431,67,10
4936,c_3432,20,20
4937,c_3432,21,6
4938,c_3433,39,115
4939,c_3433,40,21
4940,c_3434,47,24
4941,c_3435,27,2
4942,c_3435,28,1
4943,c_3436,58,7
4944,c_3437,53,32
4945,c_3437,54,18
4946,c_3438,32,15
4947,c_3439,55,5
4948,c_344,56,53
4949,c_344,57,24
4950,c_3440,54,21
4951,c_3440,55,6
4952,c_3441,67,24
4953,c_3441,68,4
4954,c_3442,22,11
4955,c_3444,42,50
4956,c_3444,43,16
4957,c_3445,36,50
4958,c_3445,37,17
4959,c_3446,17,16
4960,c_3446,18,7
4961,c_3447,66,30
4962,c_3447,67,4
4963,c_3448,46,31
4964,c_3448,47,10
4965,c_3449,34,81
4966,c_3449,35,8
4967,c_345,47,17
4968,c_345,48,11
4969,c_3450,45,61
4970,c_3450,46,14
4971,c_3451,18,4
4972,c_3451,19,2
4973,c_3452,28,10
4974,c_3452,29,2
4975,c_3453,42,63
4976,c_3453,43,41
4977,c_3454,52,2639
4978,c_3454,53,634
4979,c_3455,57,24
4980,c_3455,58,9
4981,c_3456,18,22
4982,c_3456,19,6
4983,c_3457,31,108
4984,c_3457,32,12
4985,c_3458,35,61
4986,c_3458,36,14
4987,c_3459,87,5
4988,c_3459,88,1
4989,c_346,53,14
4990,c_346,54,4
4991,c_3460,65,13
4992,c_3460,66,3
4993,c_3461,41,70
4994,c_3461,42,9
4995,c_3462,65,50
4996,c_3462,66,1
4997,c_3463,26,21
4998,c_3463,27,2
4999,c_3464,47,23
5000,c_3464,48,1
5001,c_3465,38,10
5002,c_3465,39,3
5003,c_3466,39,12
5004,c_3466,40,3
5005,c_3467,17,22
5006,c_3467,18,8
5007,c_3468,40,21
5008,c_3468,41,2
5009,c_3469,68,10
5010,c_347,71,17
5011,c_347,72,1
5012,c_3470,60,19
5013,c_3470,61,2
5014,c_3471,27,1
5015,c_3471,28,6
5016,c_3472,66,28
5017,c_3472,67,1
5018,c_3473,47,67
5019,c_3473,48,13
5020,c_3474,46,63
5021,c_3474,47,10
5022,c_3475,36,64
5023,c_3475,37,5
5024,c_3476,17,13
5025,c_3476,18,2
5026,c_3477,53,9
5027,c_3478,34,19
5028,c_3478,35,9
5029,c_3479,38,73
5030,c_3479,39,29
5031,c_348,37,87
5032,c_348,38,23
5033,c_3480,48,67
5034,c_3480,49,11
5035,c_3481,54,15
5036,c_3481,55,2
5037,c_3482,33,96
5038,c_3482,34,11
5039,c_3483,22,32
5040,c_3483,23,4
5041,c_3484,29,27
5042,c_3484,30,4
5043,c_3485,19,10
5044,c_3486,62,2
5045,c_3487,25,3
5046,c_3487,26,2
5047,c_3488,64,24
5048,c_3488,65,6
5049,c_3489,39,10
5050,c_3489,40,2
5051,c_349,67,14
5052,c_349,68,2
5053,c_3490,79,18
5054,c_3490,80,6
5055,c_3491,26,22
5056,c_3491,27,9
5057,c_3492,40,9
5058,c_3493,64,17
5059,c_3493,65,3
5060,c_3494,45,55
5061,c_3494,46,22
5062,c_3495,32,83
5063,c_3495,33,18
5064,c_3496,64,13
5065,c_3496,65,4
5066,c_3497,19,28
5067,c_3497,20,1
5068,c_3498,31,116
5069,c_3498,32,16
5070,c_3499,67,4
5071,c_3499,68,2
5072,c_35,69,44
5073,c_35,70,12
5074,c_350,18,3
5075,c_350,19,5
5076,c_3500,47,90
5077,c_3500,48,19
5078,c_3501,29,9
5079,c_3501,30,1
5080,c_3502,26,16
5081,c_3502,27,1
5082,c_3503,41,80
5083,c_3503,42,12
5084,c_3504,18,22
5085,c_3504,19,5
5086,c_3505,19,10
5087,c_3506,33,66
5088,c_3506,34,12
5089,c_3507,42,45
5090,c_3507,43,7
5091,c_3508,49,18
5092,c_3508,50,11
5093,c_3509,21,21
5094,c_351,22,11
5095,c_3510,63,11
5096,c_3511,64,5
5097,c_3511,65,1
5098,c_3512,40,40
5099,c_3512,41,7
5100,c_3513,35,73
5101,c_3513,36,24
5102,c_3514,55,42
5103,c_3514,56,7
5104,c_3515,32,12
5105,c_3515,33,7
5106,c_3516,29,1
5107,c_3516,30,2
5108,c_3517,50,27
5109,c_3517,51,7
5110,c_3518,58,37
5111,c_3518,59,7
5112,c_3519,47,102
5113,c_3519,48,7
5114,c_352,18,16
5115,c_352,19,1
5116,c_3520,27,14
5117,c_3521,42,35
5118,c_3521,43,7
5119,c_3522,27,17
5120,c_3522,28,2
5121,c_3523,78,9
5122,c_3523,79,1
5123,c_3524,40,131
5124,c_3524,41,21
5125,c_3525,66,27
5126,c_3525,67,4
5127,c_3527,76,4
5128,c_3527,77,6
5129,c_3528,52,23
5130,c_3528,53,7
5131,c_3529,37,16
5132,c_353,91,25
5133,c_353,92,3
5134,c_3530,17,20
5135,c_3530,18,11
5136,c_3531,37,64
5137,c_3531,38,5
5138,c_3532,20,7
5139,c_3533,66,2
5140,c_3533,67,3
5141,c_3534,52,40
5142,c_3534,53,8
5143,c_3535,54,14
5144,c_3535,55,1
5145,c_3536,65,59
5146,c_3536,66,7
5147,c_3537,23,5
5148,c_3538,42,38
5149,c_3538,43,5
5150,c_3539,33,25
5151,c_3539,34,4
5152,c_354,17,14
5153,c_354,18,8
5154,c_3540,55,50
5155,c_3540,56,19
5156,c_3541,33,42
5157,c_3541,34,12
5158,c_3542,34,60
5159,c_3542,35,14
5160,c_3543,42,8
5161,c_3543,43,10
5162,c_3544,54,66
5163,c_3544,55,7
5164,c_3545,69,10
5165,c_3545,70,3
5166,c_3546,19,14
5167,c_3546,20,8
5168,c_3547,50,11
5169,c_3547,51,2
5170,c_3548,50,9
5171,c_3549,52,51
5172,c_3549,53,13
5173,c_355,50,30
5174,c_355,51,7
5175,c_3550,36,21
5176,c_3550,37,14
5177,c_3551,65,15
5178,c_3551,66,5
5179,c_3552,18,15
5180,c_3553,56,37
5181,c_3553,57,9
5182,c_3554,58,51
5183,c_3554,59,11
5184,c_3555,41,22
5185,c_3555,42,11
5186,c_3556,34,24
5187,c_3556,35,6
5188,c_3557,63,12
5189,c_3557,64,1
5190,c_3558,18,25
5191,c_3558,19,4
5192,c_3559,51,45
5193,c_3559,52,7
5194,c_356,38,20
5195,c_3560,26,18
5196,c_3560,27,1
5197,c_3561,30,9
5198,c_3561,31,2
5199,c_3562,45,126
5200,c_3562,46,24
5201,c_3563,76,14
5202,c_3563,77,10
5203,c_3564,33,40
5204,c_3564,34,7
5205,c_3565,18,30
5206,c_3565,19,5
5207,c_3566,41,21
5208,c_3566,42,17
5209,c_3567,22,22
5210,c_3567,23,3
5211,c_3568,47,16
5212,c_3568,48,4
5213,c_3569,42,82
5214,c_3569,43,15
5215,c_357,17,25
5216,c_357,18,11
5217,c_3570,53,31
5218,c_3570,54,3
5219,c_3571,62,5
5220,c_3571,63,10
5221,c_3572,72,7
5222,c_3573,25,32
5223,c_3573,26,3
5224,c_3574,41,17
5225,c_3574,42,2
5226,c_3575,40,67
5227,c_3575,41,6
5228,c_3576,71,1
5229,c_3576,72,5
5230,c_3577,42,34
5231,c_3577,43,10
5232,c_3578,21,18
5233,c_3579,69,11
5234,c_3579,70,6
5235,c_358,47,24
5236,c_358,48,4
5237,c_3580,17,25
5238,c_3580,18,3
5239,c_3581,55,15
5240,c_3581,56,2
5241,c_3582,27,16
5242,c_3583,17,8
5243,c_3583,18,3
5244,c_3584,40,19
5245,c_3584,41,3
5246,c_3585,42,9
5247,c_3585,43,10
5248,c_3586,66,31
5249,c_3586,67,3
5250,c_3587,41,38
5251,c_3587,42,3
5252,c_3588,57,55
5253,c_3588,58,11
5254,c_3589,63,38
5255,c_3589,64,2
5256,c_359,33,113
5257,c_359,34,36
5258,c_3590,24,14
5259,c_3590,25,6
5260,c_3591,63,1
5261,c_3591,64,2
5262,c_3592,56,9
5263,c_3592,57,4
5264,c_3593,70,11
5265,c_3593,71,1
5266,c_3594,51,31
5267,c_3594,52,6
5268,c_3595,58,15
5269,c_3595,59,3
5270,c_3596,29,13
5271,c_3596,30,4
5272,c_3597,22,8
5273,c_3598,30,37
5274,c_3598,31,11
5275,c_3599,22,11
5276,c_3599,23,3
5277,c_36,25,7
5278,c_36,26,1
5279,c_360,56,19
5280,c_3600,46,19
5281,c_3601,68,14
5282,c_3601,69,14
5283,c_3602,56,20
5284,c_3602,57,4
5285,c_3603,18,4
5286,c_3604,47,67
5287,c_3604,48,14
5288,c_3605,59,4
5289,c_3606,17,1
